Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,37072,39281,2021-12-10 00:00:04 EST,2021-12-10,00:00:04,Photo,52,48,0,1,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1291371634658172,"團購今晚截單，有興趣入內預訂👇🏻 https://forms.gle/RPRmcByGMcaveuN26:=:https://docs.google.com/forms/d/e/1FAIpQLSe7CInnWFsIY-hf0L4Ot2XwwZHloRaRmlWxOrUlAuuNiY93HQ/viewform?usp=send_form ... 🇼🇸台灣北投特產🙅🏻‍♂️😎 ⭐全統西點、巧裕樂牛軋糖⭐ - 【全統西點麵包】 在台30多年的老字號麵包店，台灣北投天母區最好吃的芋頭甜點！最招牌也最受歡迎的就是他們的芋頭系列，芋頭生乳捲、芋頭奶酪～麵包控、甜點控、芋頭控絕不能錯過的好店!! - 這次團購產品～ ⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷) ⭐ 2、巧裕樂牛軋糖 (8種口味) 3、裕珍馨奶油酥餅 / 小葛蕾鬆塔 4、台灣白苦瓜 5、台灣紅鬚玉米筍 6、台灣水蓮 7、台灣大甲芋頭 8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖) 9、起司奶茶 10、阿木純手工水餃 (3種口味) 11、阿蘭草仔粿 / 芋粿巧 ... *預訂貨品只限白布街「門市自取」，不設送貨。 *歡迎團購/大訂單（$1500免運費） ------------------------- 亦可到阿木網站購買🔍 👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$1,000，即可免費送貨👍🏻 若全單未滿HK$1,000將收取HK$65為運費。 ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 營業時間 | 11:30-22:30 (暫定) - 💛阿木台灣麵(廣華街店) 門市地址 | 旺角廣華街8號 營業時間 | 11:30-23:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 營業時間 | 11:30-23:00",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1291371534658182/?type=3,,,Photos from 阿木台灣麵's post,,,,,1.18
johor jaya 大小事情,,1680639705338632,none,,,,28153,N/A,2021-12-09 10:31:45 EST,2021-12-09,10:31:45,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1680639705338632/permalink/4612488208820419,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.4612488208820419/1748679822008910/?type=3,,,Photos from Cookielicious's post,,,,,-22
Mount Austin大小事,,2005480692996641,none,,,,37514,N/A,2021-12-09 10:31:25 EST,2021-12-09,10:31:25,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2005480692996641/permalink/3139549292923103,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.3139549292923103/1748679565342269/?type=3,,,Photos from Cookielicious's post,,,,,-22
至达城 Seri Alam Masai大小事,,144897935946869,none,,,,35049,N/A,2021-12-09 10:30:28 EST,2021-12-09,10:30:28,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/144897935946869/permalink/1335475603555757,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.1335475603555757/1748678618675697/?type=3,,,Photos from Cookielicious's post,,,,,-76
jj柔佛再也·亿城镇ehsan jaya · 避兰东Plentong·郊外岭desa jaya 社区交流区,,838966939912210,none,,,,10418,N/A,2021-12-09 10:30:13 EST,2021-12-09,10:30:13,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/838966939912210/permalink/1247308945744672,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.1247308945744672/1748678352009057/?type=3,,,Photos from Cookielicious's post,,,,,-18
抗疫食材和日用品送上门新山区,,3453937574620975,none,,,,29747,N/A,2021-12-09 10:29:52 EST,2021-12-09,10:29:52,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3453937574620975/permalink/5300803506601030,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.5300803506601030/1748678078675751/?type=3,,,Photos from Cookielicious's post,,,,,-28
[走遍 • 新山] 外卖美食好介绍 [DiscoveryJB] Delicous Food Delivery Sharing,,529772177375639,none,,,,10016,N/A,2021-12-09 10:28:41 EST,2021-12-09,10:28:41,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/529772177375639/permalink/1567446243608222,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.1567446243608222/1748676958675863/?type=3,,,Photos from Cookielicious's post,,,,,-16
Ulu Tiram 仔女帮,,186918335069545,none,,,,30185,N/A,2021-12-09 10:28:22 EST,2021-12-09,10:28:22,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/186918335069545/permalink/1381804758914224,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.1381804758914224/1748676655342560/?type=3,,,Photos from Cookielicious's post,,,,,-60
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,37070,39280,2021-12-09 06:00:03 EST,2021-12-09,06:00:03,Photo,18,18,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1290890851372917,"🇼🇸 上信饌玉禮盒~聖誕送禮必備🎄!! ... 團購延長一天，有興趣請入內訂購👇🏻 https://forms.gle/RPRmcByGMcaveuN26:=:https://docs.google.com/forms/d/e/1FAIpQLSe7CInnWFsIY-hf0L4Ot2XwwZHloRaRmlWxOrUlAuuNiY93HQ/viewform?usp=send_form - 【上信饌玉】 嚴選頂級食材， 不使用色素、香料、防腐劑等食品添加物，褪去色彩繽紛的外表，希望能和您分享食材純粹的感動。 ... 👉🏻太妃糖 榮獲2019 iTQi國際風味暨品質評鑑所風味絕佳獎章2顆星，奢華的風味及豐富的香氣，脆口不黏牙，受到全年齡層的女性喜愛，也是觀光客必帶單品。 ... 👉🏻南棗核桃糕 極具養生健康等功效，且深受老人與小孩所喜愛。軟Ｑ、不黏牙、不硬，黑棗比例較坊間的高，並且加入大量完整的核桃，濃醇的棗香及核桃香氣久久不散，非常可口。 ... 👉🏻夏威夷豆塔 單純以天然麥芽糖包裹住夏威夷豆與蔓越莓果乾，再手工將其擺放至塔皮上。夏威夷豆的天然堅果焙香中，有蔓越莓的酸甜滋味點綴其中；一口咬下，口感紮實不黏牙，天然奶香十足。 - 這次團購產品～ ⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷) ⭐ 2、巧裕樂牛軋糖 (8種口味) 3、裕珍馨奶油酥餅 / 小葛蕾鬆塔 4、台灣白苦瓜 5、台灣紅鬚玉米筍 6、台灣水蓮 7、台灣大甲芋頭 8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖) 9、起司奶茶 10、阿木純手工水餃 (3種口味) 11、阿蘭草仔粿 / 芋粿巧 ... *預訂貨品只限白布街「門市自取」，不設送貨。 *歡迎團購/大訂單（$1500免運費） ------------------------- 亦可到阿木網站購買🔍 👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$1,000，即可免費送貨👍🏻 若全單未滿HK$1,000將收取HK$65為運費。 ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 營業時間 | 11:30-22:30 (暫定) - 💛阿木台灣麵(廣華街店) 門市地址 | 旺角廣華街8號 營業時間 | 11:30-22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 營業時間 | 11:30-22:00",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1290890791372923/?type=3,,NREMENIN TASTE 2019 IETEN BRUSSELS SUPERIOR TASTE AWARD 木 阿木台灣生活百貨 5 台灣得獎產品 太妃糖,Photos from 阿木台灣麵's post,,,,,-2.44
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,37070,39280,2021-12-09 00:00:04 EST,2021-12-09,00:00:04,Photo,28,25,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1290754168053252,"🇼🇸台灣北投特產🙅🏻‍♂️😎 ⭐全統西點、巧裕樂牛軋糖⭐ ... 🆕新團購請入內訂購👇🏻 https://forms.gle/RPRmcByGMcaveuN26 - 【巧裕樂牛軋糖】‼️首次引入香港‼️ 台灣北投30多年的牛軋糖店，從每一鍋糖出爐的瞬間，到最後成為大家吃一口就驚艷的牛軋糖，都是透過師傅們的巧手製作，再藉由這份巧手傳遞出去的快樂，正是「巧裕樂」。他們的鎮店之寶「火山豆牛軋糖」，是每年過年必定缺貨的產品，這綿而不膩的口感，是許多人未曾體驗過的感覺~~! - 這次團購產品～ ⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷) ⭐ 2、巧裕樂牛軋糖 (8種口味) 3、裕珍馨奶油酥餅 / 小葛蕾鬆塔 4、台灣白苦瓜 5、台灣紅鬚玉米筍 6、台灣水蓮 7、台灣大甲芋頭 8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖) 9、起司奶茶 10、阿木純手工水餃 (3種口味) 11、阿蘭草仔粿 / 芋粿巧 ... *預訂貨品只限白布街「門市自取」，不設送貨。 *歡迎團購/大訂單（$1500免運費） ------------------------- 亦可到阿木網站購買🔍 👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$1,000，即可免費送貨👍🏻 若全單未滿HK$1,000將收取HK$65為運費。 ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 營業時間 | 11:30-22:30 (暫定) - 💛阿木台灣麵(廣華街店) 門市地址 | 旺角廣華街8號 營業時間 | 11:30-22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 營業時間 | 11:30-22:00",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1290754101386592/?type=3,,,Photos from 阿木台灣麵's post,,,,,-1.57
|台南好學| - 課程、活動資訊分享,,166111557499338,none,,,,17729,N/A,2021-12-08 23:52:34 EST,2021-12-08,23:52:34,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/166111557499338/permalink/1074450323332119,♣️廖楷平老師 第三班《年節鐵盒餅乾專修》 ➰1/5 週三9:30-15:00➰ ✊確定開課（保證無雷）✊ #布布烘焙廚藝 🍎好評加開第三班 🍎課程七款餅乾都非常美味 🍎適合新手初學入門 《課程內容》 巧克力瑪莉酥（實作） 伯爵茶奶油酥餅（實作） 核桃雪球（實作） 帕瑪森鹹餅乾（實作） 榛果奶油餅乾（示範） 巧克力杏仁片餅乾（示範） 抹茶黑芝麻奶油餅乾（示範） 🍏時間：1/5週三 9:30-15:00 🍏費用：2700 全日課程，教室有提供餐盒、水果優格。 每位學員下課可帶回 一盒餅乾（含一個16宮鐵盒） ⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯ 👉課程報名(匯款前先詳讀報名須知） https://bubuyogurt.simplybook.asia/v2/# ⚡️ 如果使用報名系統有困難，也可私訊陳茵綿代為報名⚡️ #布布優格烘焙廚藝 地址：台南市東區裕信路6號 電話 ： 0961395220 教室地圖與停車資訊請參考報名網站 ⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯ #教室防疫措施： ✔️測量體溫 ✔️手部酒精消毒 ✔️上課全程戴口罩 ✔️學員距離拉大,https://www.facebook.com/photo.php?fbid=4629908100401563&set=gm.1074450323332119&type=3,,,Photos from 陳茵綿's post,,,,,-12
JB Food Delivery 新山外送好食力 by MAGistrate 杂志大人,,255742472127168,none,,,,11112,N/A,2021-12-08 18:33:26 EST,2021-12-08,18:33:26,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/255742472127168/permalink/634884287546316,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.634884287546316/1747744438769115/?type=3,,,Photos from Cookielicious's post,,,,,-20
我就是那個曬得黑黑的台灣女生Eva郭,evakuoblog,100063249218338,BLOGGER,TW,"[海外工作 Ｘ 華語教學Ｘ 語言學習異國文化 ]
世界這麼大，我們需要多去看",2015-03-30 11:56:25,6424,6954,2021-12-08 07:28:03 EST,2021-12-08,07:28:03,Photo,26,22,2,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/834660749962208/posts/4688402804587964,"［#英國鄉村日常🎄第一次做聖誕花圈］ #線上中文家教日常 之前每週四下午都會去參加銀髮族畫畫課🤣因為在鄉村能做的活動有限，真的會開始重拾小時候的興趣，像每次去畫畫都會有種回到國中時代的感覺，做美勞的時候也會想起小時候在百貨公司做黏土的時候哈哈哈哈。 話鋒一轉回到現代，上週是我第一次做聖誕花圈，整個場地充滿新鮮樹葉的香味，還有mince pie（英國聖誕節吃的一個餅，裡面有各種果乾，還有濃濃肉桂味）, 奶油酥餅，酒類飲料(無酒不歡的英國），可以一邊吃一邊插花，把一根一根不同種類的樹根插進花環裡真的超療癒的💫再放上喜歡的裝飾品，像是薰衣草、肉桂、橘子片，整個聖誕圈也都散發著暖暖的味道。 今年的聖誕節你要做什麼呢？因為聖誕節在英國很早開跑哈哈哈哈，所以十一月的時候就已經看了兩場聖誕燈，連小村子裡的聖誕市集也去了（意外地蠻好玩的下次來分享🥰",https://www.facebook.com/evakuoblog/photos/a.834741359954147/4688402594587985/?type=3,,,Photos from 我就是那個曬得黑黑的台灣女生Eva郭's post,,,,,-2.27
JB新山区 新鲜食材送上门服务,,149456699772161,none,,,,23690,N/A,2021-12-08 03:52:01 EST,2021-12-08,03:52:01,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/149456699772161/permalink/492780308773130,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/photo.php?fbid=1079136982834564&set=gm.492780308773130&type=3,,,Photos from PY Ng's post,,,,,-20
抗疫食材送上门skudai area,,221464049069952,none,,,,6975,N/A,2021-12-08 03:48:10 EST,2021-12-08,03:48:10,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/221464049069952/permalink/626529831896703,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.626529831896703/1747746202102272/?type=3,,,Photos from Cookielicious's post,,,,,-0.83
JB新山最大外卖平台,,233845277964271,none,,,,27590,N/A,2021-12-08 03:47:25 EST,2021-12-08,03:47:25,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/233845277964271/permalink/625673532114775,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.625673532114775/1747745822102310/?type=3,,,Photos from Cookielicious's post,,,,,-20
